game_id,home_team,away_team,season_type,week,stadium,roof,surface,temp,wind,home_win
2019_15_IND_NO,NO,IND,REG,15,Caesars Superdome,dome,astroturf,,,1
2019_15_JAX_OAK,LV,JAX,REG,15,Oakland-Alameda County Stadium,outdoors,grass,59.0,7.0,1
2019_15_LA_DAL,DAL,LA,REG,15,AT&T Stadium,closed,fieldturf,,,1
2019_15_MIA_NYG,NYG,MIA,REG,15,MetLife Stadium,outdoors,fieldturf,48.0,19.0,1
2019_15_MIN_LAC,LAC,MIN,REG,15,ROKiT Field - Dignity Health Sports Park,outdoors,grass,64.0,14.0,0
2019_15_NE_CIN,CIN,NE,REG,15,Paycor Stadium,outdoors,grass,36.0,6.0,0
2019_15_NYJ_BAL,BAL,NYJ,REG,15,M&T Bank Stadium,outdoors,grass,33.0,3.0,1
2019_15_PHI_WAS,WAS,PHI,REG,15,Commanders Field,outdoors,grass,52.0,13.0,1
2019_15_SEA_CAR,CAR,SEA,REG,15,Bank of America Stadium,outdoors,grass,56.0,5.0,0
2019_15_TB_DET,DET,TB,REG,15,Ford Field,dome,fieldturf,,,0
2019_16_ARI_SEA,SEA,ARI,REG,16,Lumen Field,outdoors,fieldturf,43.0,7.0,0
2019_16_BAL_CLE,CLE,BAL,REG,16,Cleveland Browns Stadium,outdoors,grass,49.0,10.0,0
2019_16_BUF_NE,NE,BUF,REG,16,Gillette Stadium,outdoors,grass,33.0,2.0,0
2019_16_CAR_IND,IND,CAR,REG,16,Lucas Oil Stadium,closed,fieldturf,,,1
2019_16_CIN_MIA,MIA,CIN,REG,16,Hard Rock Stadium,outdoors,grass,76.0,15.0,1
2019_16_DAL_PHI,PHI,DAL,REG,16,Lincoln Financial Field,outdoors,grass,47.0,7.0,1
2019_16_DET_DEN,DEN,DET,REG,16,Empower Field at Mile High,outdoors,grass,67.0,3.0,0
2019_16_GB_MIN,MIN,GB,REG,16,U.S. Bank Stadium,dome,sportturf,,,1
2019_16_HOU_TB,TB,HOU,REG,16,Raymond James Stadium,outdoors,grass,73.0,11.0,0
2019_16_JAX_ATL,ATL,JAX,REG,16,Mercedes-Benz Stadium,closed,fieldturf,,,1
2019_16_KC_CHI,CHI,KC,REG,16,Soldier Field,outdoors,grass,45.0,10.0,0
2019_16_LA_SF,SF,LA,REG,16,Levi's® Stadium,outdoors,grass,58.0,12.0,0
2019_16_NO_TEN,TEN,NO,REG,16,Nissan Stadium,outdoors,grass,50.0,4.0,0
2019_16_NYG_WAS,WAS,NYG,REG,16,Commanders Field,outdoors,grass,44.0,6.0,0
2019_16_OAK_LAC,LAC,LV,REG,16,ROKiT Field - Dignity Health Sports Park,outdoors,grass,64.0,10.0,0
2019_16_PIT_NYJ,NYJ,PIT,REG,16,MetLife Stadium,outdoors,fieldturf,45.0,6.0,1
2019_17_ARI_LA,LA,ARI,REG,17,Los Angeles Memorial Coliseum,outdoors,grass,62.0,0.0,0
2019_17_ATL_TB,TB,ATL,REG,17,Raymond James Stadium,outdoors,grass,78.0,12.0,1
2019_17_CHI_MIN,MIN,CHI,REG,17,U.S. Bank Stadium,dome,sportturf,,,0
2019_17_CLE_CIN,CIN,CLE,REG,17,Paycor Stadium,outdoors,grass,64.0,7.0,1
2019_17_GB_DET,DET,GB,REG,17,Ford Field,dome,fieldturf,,,1
2019_17_IND_JAX,JAX,IND,REG,17,EverBank Stadium,outdoors,grass,,,1
2019_17_LAC_KC,KC,LAC,REG,17,GEHA Field at Arrowhead Stadium,outdoors,astroturf,40.0,16.0,1
2019_17_MIA_NE,NE,MIA,REG,17,Gillette Stadium,outdoors,grass,43.0,2.0,0
2019_17_NO_CAR,CAR,NO,REG,17,Bank of America Stadium,outdoors,grass,63.0,9.0,0
2019_17_NYJ_BUF,BUF,NYJ,REG,17,Highmark Stadium,outdoors,astroturf,43.0,7.0,0
2019_17_OAK_DEN,DEN,LV,REG,17,Empower Field at Mile High,outdoors,grass,31.0,6.0,1
2019_17_PHI_NYG,NYG,PHI,REG,17,MetLife Stadium,outdoors,fieldturf,42.0,5.0,0
2019_17_PIT_BAL,BAL,PIT,REG,17,M&T Bank Stadium,outdoors,grass,46.0,7.0,1
2019_17_SF_SEA,SEA,SF,REG,17,Lumen Field,outdoors,fieldturf,51.0,3.0,0
2019_17_TEN_HOU,HOU,TEN,REG,17,NRG Stadium,closed,grass,,,0
2019_17_WAS_DAL,DAL,WAS,REG,17,AT&T Stadium,closed,fieldturf,,,1
2019_18_BUF_HOU,HOU,BUF,POST,18,NRG Stadium,closed,grass,,,0
2019_18_MIN_NO,NO,MIN,POST,18,Caesars Superdome,dome,astroturf,,,0
2019_18_SEA_PHI,PHI,SEA,POST,18,Lincoln Financial Field,outdoors,grass,41.0,17.0,0
2019_18_TEN_NE,NE,TEN,POST,18,Gillette Stadium,outdoors,grass,44.0,4.0,0
2019_19_HOU_KC,KC,HOU,POST,19,GEHA Field at Arrowhead Stadium,outdoors,astroturf,,,1
2019_19_MIN_SF,SF,MIN,POST,19,Levi's® Stadium,outdoors,grass,56.0,11.0,1
2019_19_SEA_GB,GB,SEA,POST,19,Lambeau Field,outdoors,grass,23.0,8.0,1
2019_19_TEN_BAL,BAL,TEN,POST,19,M&T Bank Stadium,outdoors,grass,69.0,12.0,0
2019_20_GB_SF,SF,GB,POST,20,Levi's® Stadium,outdoors,grass,58.0,5.0,1
2019_20_TEN_KC,KC,TEN,POST,20,GEHA Field at Arrowhead Stadium,outdoors,astroturf,,,1
2019_21_SF_KC,KC,SF,POST,21,Hard Rock Stadium,outdoors,grass,,,0
2020_01_ARI_SF,SF,ARI,REG,1,Levi's® Stadium,outdoors,grass,66.0,6.0,1
2020_01_CHI_DET,DET,CHI,REG,1,Ford Field,dome,fieldturf,,,1
2020_01_CLE_BAL,BAL,CLE,REG,1,M&T Bank Stadium,outdoors,grass,76.0,5.0,1
2020_01_DAL_LA,LA,DAL,REG,1,SoFi Stadium,dome,matrixturf,,,1
2020_01_GB_MIN,MIN,GB,REG,1,U.S. Bank Stadium,dome,sportturf,,,0
2020_01_HOU_KC,KC,HOU,REG,1,GEHA Field at Arrowhead Stadium,outdoors,grass,56.0,7.0,1
2020_01_IND_JAX,JAX,IND,REG,1,EverBank Stadium,outdoors,grass,80.0,3.0,0
2020_01_LAC_CIN,CIN,LAC,REG,1,Paycor Stadium,outdoors,grass,83.0,6.0,1
2020_01_LV_CAR,CAR,LV,REG,1,Bank of America Stadium,outdoors,grass,81.0,5.0,0
2020_01_MIA_NE,NE,MIA,REG,1,Gillette Stadium,outdoors,grass,70.0,8.0,1
2020_01_NYJ_BUF,BUF,NYJ,REG,1,Highmark Stadium,outdoors,astroturf,67.0,15.0,1
2020_01_PHI_WAS,WAS,PHI,REG,1,Commanders Field,outdoors,grass,76.0,5.0,0
2020_01_PIT_NYG,NYG,PIT,REG,1,MetLife Stadium,outdoors,fieldturf,71.0,5.0,0
2020_01_SEA_ATL,ATL,SEA,REG,1,Mercedes-Benz Stadium,closed,fieldturf,,,0
2020_01_TB_NO,NO,TB,REG,1,Caesars Superdome,dome,astroturf,,,1
2020_01_TEN_DEN,DEN,TEN,REG,1,Empower Field at Mile High,outdoors,grass,79.0,10.0,0
2020_02_ATL_DAL,DAL,ATL,REG,2,AT&T Stadium,closed,fieldturf,,,0
2020_02_BAL_HOU,HOU,BAL,REG,2,NRG Stadium,closed,grass,,,0
2020_02_BUF_MIA,MIA,BUF,REG,2,Hard Rock Stadium,outdoors,grass,90.0,5.0,0
2020_02_CAR_TB,TB,CAR,REG,2,Raymond James Stadium,outdoors,grass,85.0,17.0,1
2020_02_CIN_CLE,CLE,CIN,REG,2,Cleveland Browns Stadium,outdoors,grass,65.0,8.0,1
2020_02_DEN_PIT,PIT,DEN,REG,2,Acrisure Stadium,outdoors,grass,64.0,5.0,1
2020_02_DET_GB,GB,DET,REG,2,Lambeau Field,outdoors,grass,66.0,12.0,1
2020_02_JAX_TEN,TEN,JAX,REG,2,Nissan Stadium,outdoors,grass,72.0,5.0,1
2020_02_KC_LAC,LAC,KC,REG,2,SoFi Stadium,dome,matrixturf,,,1
2020_02_LA_PHI,PHI,LA,REG,2,Lincoln Financial Field,outdoors,grass,62.0,12.0,0
2020_02_MIN_IND,IND,MIN,REG,2,Lucas Oil Stadium,closed,fieldturf,,,1
2020_02_NE_SEA,SEA,NE,REG,2,Lumen Field,outdoors,fieldturf,70.0,5.0,1
2020_02_NO_LV,LV,NO,REG,2,Allegiant Stadium,dome,grass,,,1
2020_02_NYG_CHI,CHI,NYG,REG,2,Soldier Field,outdoors,grass,66.0,12.0,1
2020_02_SF_NYJ,NYJ,SF,REG,2,MetLife Stadium,outdoors,fieldturf,61.0,7.0,0
2020_02_WAS_ARI,ARI,WAS,REG,2,State Farm Stadium,closed,grass,,,1
2020_03_CAR_LAC,LAC,CAR,REG,3,SoFi Stadium,dome,matrixturf,,,0
2020_03_CHI_ATL,ATL,CHI,REG,3,Mercedes-Benz Stadium,closed,fieldturf,,,1
2020_03_CIN_PHI,PHI,CIN,REG,3,Lincoln Financial Field,outdoors,grass,76.0,5.0,0
2020_03_DAL_SEA,SEA,DAL,REG,3,Lumen Field,outdoors,fieldturf,63.0,3.0,1
2020_03_DET_ARI,ARI,DET,REG,3,State Farm Stadium,closed,grass,,,0
2020_03_GB_NO,NO,GB,REG,3,Caesars Superdome,dome,astroturf,,,0
2020_03_HOU_PIT,PIT,HOU,REG,3,Acrisure Stadium,outdoors,grass,79.0,6.0,0
2020_03_KC_BAL,BAL,KC,REG,3,M&T Bank Stadium,outdoors,grass,73.0,8.0,0
2020_03_LA_BUF,BUF,LA,REG,3,Highmark Stadium,outdoors,astroturf,79.0,16.0,1
2020_03_LV_NE,NE,LV,REG,3,Gillette Stadium,outdoors,grass,73.0,8.0,1
2020_03_MIA_JAX,JAX,MIA,REG,3,EverBank Stadium,outdoors,grass,81.0,12.0,0
2020_03_NYJ_IND,IND,NYJ,REG,3,Lucas Oil Stadium,closed,fieldturf,,,1
2020_03_SF_NYG,NYG,SF,REG,3,MetLife Stadium,outdoors,fieldturf,75.0,2.0,0
2020_03_TB_DEN,DEN,TB,REG,3,Empower Field at Mile High,outdoors,grass,55.0,7.0,0
2020_03_TEN_MIN,MIN,TEN,REG,3,U.S. Bank Stadium,dome,sportturf,,,1
2020_03_WAS_CLE,CLE,WAS,REG,3,Cleveland Browns Stadium,outdoors,grass,73.0,18.0,1
2020_04_ARI_CAR,CAR,ARI,REG,4,Bank of America Stadium,outdoors,grass,68.0,8.0,1
2020_04_ATL_GB,GB,ATL,REG,4,Lambeau Field,outdoors,grass,53.0,9.0,1
2020_04_BAL_WAS,WAS,BAL,REG,4,Commanders Field,outdoors,grass,65.0,5.0,0
2020_04_BUF_LV,LV,BUF,REG,4,Allegiant Stadium,dome,grass,,,0
2020_04_CLE_DAL,DAL,CLE,REG,4,AT&T Stadium,closed,fieldturf,,,0
2020_04_DEN_NYJ,NYJ,DEN,REG,4,MetLife Stadium,outdoors,fieldturf,64.0,6.0,0
2020_04_IND_CHI,CHI,IND,REG,4,Soldier Field,outdoors,grass,52.0,10.0,0
2020_04_JAX_CIN,CIN,JAX,REG,4,Paycor Stadium,outdoors,grass,64.0,6.0,1
2020_04_LAC_TB,TB,LAC,REG,4,Raymond James Stadium,outdoors,grass,75.0,6.0,0
2020_04_MIN_HOU,HOU,MIN,REG,4,NRG Stadium,closed,grass,,,0
2020_04_NE_KC,KC,NE,REG,4,GEHA Field at Arrowhead Stadium,outdoors,astroturf,73.0,14.0,1
2020_04_NO_DET,DET,NO,REG,4,Ford Field,dome,fieldturf,,,0
2020_04_NYG_LA,LA,NYG,REG,4,SoFi Stadium,dome,matrixturf,,,1
2020_04_PHI_SF,SF,PHI,REG,4,Levi's® Stadium,outdoors,grass,84.0,12.0,1
2020_04_SEA_MIA,MIA,SEA,REG,4,Hard Rock Stadium,outdoors,grass,86.0,13.0,0
2020_05_ARI_NYJ,NYJ,ARI,REG,5,MetLife Stadium,outdoors,fieldturf,64.0,8.0,0
2020_05_BUF_TEN,TEN,BUF,REG,5,Nissan Stadium,outdoors,grass,73.0,3.0,1
2020_05_CAR_ATL,ATL,CAR,REG,5,Mercedes-Benz Stadium,closed,fieldturf,,,0
2020_05_CIN_BAL,BAL,CIN,REG,5,M&T Bank Stadium,outdoors,grass,69.0,3.0,1
2020_05_IND_CLE,CLE,IND,REG,5,Cleveland Browns Stadium,outdoors,grass,64.0,16.0,1
2020_05_JAX_HOU,HOU,JAX,REG,5,NRG Stadium,closed,grass,,,1
2020_05_LAC_NO,NO,LAC,REG,5,Caesars Superdome,dome,astroturf,,,0
2020_05_LA_WAS,WAS,LA,REG,5,Commanders Field,outdoors,grass,69.0,2.0,0
2020_05_LV_KC,KC,LV,REG,5,GEHA Field at Arrowhead Stadium,outdoors,astroturf,80.0,16.0,0
2020_05_MIA_SF,SF,MIA,REG,5,Levi's® Stadium,outdoors,grass,73.0,6.0,0
2020_05_MIN_SEA,SEA,MIN,REG,5,Lumen Field,outdoors,fieldturf,54.0,10.0,1
2020_05_NYG_DAL,DAL,NYG,REG,5,AT&T Stadium,closed,fieldturf,,,1
2020_05_PHI_PIT,PIT,PHI,REG,5,Acrisure Stadium,outdoors,grass,70.0,4.0,1
2020_05_TB_CHI,CHI,TB,REG,5,Soldier Field,outdoors,grass,57.0,7.0,0
2020_06_ARI_DAL,DAL,ARI,REG,6,AT&T Stadium,closed,fieldturf,,,0
2020_06_ATL_MIN,MIN,ATL,REG,6,U.S. Bank Stadium,dome,sportturf,,,0
2020_06_BAL_PHI,PHI,BAL,REG,6,Lincoln Financial Field,outdoors,grass,61.0,7.0,0
2020_06_CHI_CAR,CAR,CHI,REG,6,Bank of America Stadium,outdoors,grass,63.0,6.0,0
2020_06_CIN_IND,IND,CIN,REG,6,Lucas Oil Stadium,closed,fieldturf,,,0
2020_06_CLE_PIT,PIT,CLE,REG,6,Acrisure Stadium,outdoors,grass,61.0,9.0,1
2020_06_DEN_NE,NE,DEN,REG,6,Gillette Stadium,outdoors,grass,58.0,7.0,0
2020_06_DET_JAX,JAX,DET,REG,6,EverBank Stadium,outdoors,grass,78.0,10.0,0
2020_06_GB_TB,TB,GB,REG,6,Raymond James Stadium,outdoors,grass,88.0,12.0,1
2020_06_HOU_TEN,TEN,HOU,REG,6,Nissan Stadium,outdoors,grass,61.0,10.0,0
2020_06_KC_BUF,BUF,KC,REG,6,Highmark Stadium,outdoors,astroturf,51.0,6.0,0
2020_06_LA_SF,SF,LA,REG,6,Levi's® Stadium,outdoors,grass,86.0,10.0,1
2020_06_NYJ_MIA,MIA,NYJ,REG,6,Hard Rock Stadium,outdoors,grass,85.0,15.0,1
2020_06_WAS_NYG,NYG,WAS,REG,6,MetLife Stadium,outdoors,fieldturf,62.0,0.0,1
2020_07_BUF_NYJ,NYJ,BUF,REG,7,MetLife Stadium,outdoors,fieldturf,52.0,8.0,1
2020_07_CAR_NO,NO,CAR,REG,7,Caesars Superdome,dome,astroturf,,,1
2020_07_CHI_LA,LA,CHI,REG,7,SoFi Stadium,dome,matrixturf,,,1
2020_07_CLE_CIN,CIN,CLE,REG,7,Paycor Stadium,outdoors,grass,48.0,8.0,1
2020_07_DAL_WAS,WAS,DAL,REG,7,Commanders Field,outdoors,grass,46.0,5.0,1
2020_07_DET_ATL,ATL,DET,REG,7,Mercedes-Benz Stadium,closed,fieldturf,,,1
2020_07_GB_HOU,HOU,GB,REG,7,NRG Stadium,closed,grass,,,0
2020_07_JAX_LAC,LAC,JAX,REG,7,SoFi Stadium,dome,matrixturf,,,1
2020_07_KC_DEN,DEN,KC,REG,7,Empower Field at Mile High,outdoors,grass,14.0,11.0,0
2020_07_NYG_PHI,PHI,NYG,REG,7,Lincoln Financial Field,outdoors,grass,70.0,4.0,0
2020_07_PIT_TEN,TEN,PIT,REG,7,Nissan Stadium,outdoors,grass,55.0,3.0,0
2020_07_SEA_ARI,ARI,SEA,REG,7,State Farm Stadium,closed,grass,,,0
2020_07_SF_NE,NE,SF,REG,7,Gillette Stadium,outdoors,grass,49.0,7.0,0
2020_07_TB_LV,LV,TB,REG,7,Allegiant Stadium,dome,grass,,,0
2020_08_ATL_CAR,CAR,ATL,REG,8,Bank of America Stadium,outdoors,grass,76.0,8.0,0
2020_08_DAL_PHI,PHI,DAL,REG,8,Lincoln Financial Field,outdoors,grass,49.0,17.0,0
2020_08_IND_DET,DET,IND,REG,8,Ford Field,dome,fieldturf,,,0
2020_08_LAC_DEN,DEN,LAC,REG,8,Empower Field at Mile High,outdoors,grass,64.0,10.0,0
2020_08_LA_MIA,MIA,LA,REG,8,Hard Rock Stadium,outdoors,grass,86.0,10.0,1
2020_08_LV_CLE,CLE,LV,REG,8,Cleveland Browns Stadium,outdoors,grass,49.0,35.0,0
2020_08_MIN_GB,GB,MIN,REG,8,Lambeau Field,outdoors,grass,34.0,23.0,0
2020_08_NE_BUF,BUF,NE,REG,8,Highmark Stadium,outdoors,astroturf,41.0,17.0,1
2020_08_NO_CHI,CHI,NO,REG,8,Soldier Field,outdoors,grass,40.0,20.0,0
2020_08_NYJ_KC,KC,NYJ,REG,8,GEHA Field at Arrowhead Stadium,outdoors,astroturf,52.0,11.0,1
2020_08_PIT_BAL,BAL,PIT,REG,8,M&T Bank Stadium,outdoors,grass,52.0,7.0,1
2020_08_SF_SEA,SEA,SF,REG,8,Lumen Field,outdoors,fieldturf,55.0,4.0,1
2020_08_TB_NYG,NYG,TB,REG,8,MetLife Stadium,outdoors,fieldturf,39.0,8.0,0
2020_08_TEN_CIN,CIN,TEN,REG,8,Paycor Stadium,outdoors,grass,48.0,24.0,1
2020_09_BAL_IND,IND,BAL,REG,9,Lucas Oil Stadium,closed,fieldturf,,,0
2020_09_CAR_KC,KC,CAR,REG,9,GEHA Field at Arrowhead Stadium,outdoors,astroturf,71.0,19.0,1
2020_09_CHI_TEN,TEN,CHI,REG,9,Nissan Stadium,outdoors,grass,77.0,14.0,1
2020_09_DEN_ATL,ATL,DEN,REG,9,Mercedes-Benz Stadium,closed,fieldturf,,,1
2020_09_DET_MIN,MIN,DET,REG,9,U.S. Bank Stadium,dome,sportturf,,,1
2020_09_GB_SF,SF,GB,REG,9,Levi's® Stadium,outdoors,grass,78.0,5.0,0
2020_09_HOU_JAX,JAX,HOU,REG,9,EverBank Stadium,outdoors,grass,79.0,14.0,0
2020_09_LV_LAC,LAC,LV,REG,9,SoFi Stadium,dome,matrixturf,,,0
2020_09_MIA_ARI,ARI,MIA,REG,9,State Farm Stadium,closed,grass,,,0
2020_09_NE_NYJ,NYJ,NE,REG,9,MetLife Stadium,outdoors,fieldturf,61.0,2.0,1
2020_09_NO_TB,TB,NO,REG,9,Raymond James Stadium,outdoors,grass,77.0,17.0,0
2020_09_NYG_WAS,WAS,NYG,REG,9,Commanders Field,outdoors,grass,75.0,1.0,0
2020_09_PIT_DAL,DAL,PIT,REG,9,AT&T Stadium,closed,fieldturf,,,1
2020_09_SEA_BUF,BUF,SEA,REG,9,Highmark Stadium,outdoors,astroturf,69.0,4.0,1
2020_10_BAL_NE,NE,BAL,REG,10,Gillette Stadium,outdoors,grass,52.0,13.0,1
2020_10_BUF_ARI,ARI,BUF,REG,10,State Farm Stadium,closed,grass,,,0
2020_10_CIN_PIT,PIT,CIN,REG,10,Acrisure Stadium,outdoors,grass,52.0,21.0,1
2020_10_DEN_LV,LV,DEN,REG,10,Allegiant Stadium,dome,grass,,,1
2020_10_HOU_CLE,CLE,HOU,REG,10,Cleveland Browns Stadium,outdoors,grass,59.0,25.0,1
2020_10_IND_TEN,TEN,IND,REG,10,Nissan Stadium,outdoors,grass,56.0,6.0,1
2020_10_JAX_GB,GB,JAX,REG,10,Lambeau Field,outdoors,grass,38.0,23.0,0
2020_10_LAC_MIA,MIA,LAC,REG,10,Hard Rock Stadium,outdoors,grass,83.0,7.0,1
2020_10_MIN_CHI,CHI,MIN,REG,10,Soldier Field,outdoors,grass,44.0,11.0,1
2020_10_PHI_NYG,NYG,PHI,REG,10,MetLife Stadium,outdoors,fieldturf,56.0,18.0,1
2020_10_SEA_LA,LA,SEA,REG,10,SoFi Stadium,dome,matrixturf,,,1
2020_10_SF_NO,NO,SF,REG,10,Caesars Superdome,dome,astroturf,,,1
2020_10_TB_CAR,CAR,TB,REG,10,Bank of America Stadium,outdoors,grass,65.0,15.0,0
2020_10_WAS_DET,DET,WAS,REG,10,Ford Field,dome,fieldturf,,,1
2020_11_ARI_SEA,SEA,ARI,REG,11,Lumen Field,outdoors,fieldturf,48.0,11.0,1
2020_11_ATL_NO,NO,ATL,REG,11,Caesars Superdome,dome,astroturf,,,1
2020_11_CIN_WAS,WAS,CIN,REG,11,Commanders Field,outdoors,grass,57.0,7.0,1
2020_11_DAL_MIN,MIN,DAL,REG,11,U.S. Bank Stadium,dome,sportturf,,,0
2020_11_DET_CAR,CAR,DET,REG,11,Bank of America Stadium,outdoors,grass,65.0,7.0,1
2020_11_GB_IND,IND,GB,REG,11,Lucas Oil Stadium,closed,fieldturf,,,0
2020_11_KC_LV,LV,KC,REG,11,Allegiant Stadium,dome,grass,,,1
2020_11_LA_TB,TB,LA,REG,11,Raymond James Stadium,outdoors,grass,69.0,5.0,0
2020_11_MIA_DEN,DEN,MIA,REG,11,Empower Field at Mile High,outdoors,grass,45.0,7.0,1
2020_11_NE_HOU,HOU,NE,REG,11,NRG Stadium,closed,grass,,,1
2020_11_NYJ_LAC,LAC,NYJ,REG,11,SoFi Stadium,dome,matrixturf,,,1
2020_11_PHI_CLE,CLE,PHI,REG,11,Cleveland Browns Stadium,outdoors,grass,38.0,8.0,1
2020_11_PIT_JAX,JAX,PIT,REG,11,EverBank Stadium,outdoors,grass,72.0,3.0,0
2020_11_TEN_BAL,BAL,TEN,REG,11,M&T Bank Stadium,outdoors,grass,53.0,6.0,1
2020_12_ARI_NE,NE,ARI,REG,12,Gillette Stadium,outdoors,grass,52.0,8.0,1
2020_12_BAL_PIT,PIT,BAL,REG,12,Acrisure Stadium,outdoors,grass,36.0,14.0,1
2020_12_CAR_MIN,MIN,CAR,REG,12,U.S. Bank Stadium,dome,sportturf,,,0
2020_12_CHI_GB,GB,CHI,REG,12,Lambeau Field,outdoors,grass,37.0,13.0,1
2020_12_CLE_JAX,JAX,CLE,REG,12,EverBank Stadium,outdoors,grass,70.0,1.0,0
2020_12_HOU_DET,DET,HOU,REG,12,Ford Field,dome,fieldturf,,,0
